"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2011"	"2011"	"57 years"	"57"	289	1638968	17.633
	"2011"	"2011"	"58 years"	"58"	236	1584029	14.899
	"2011"	"2011"	"59 years"	"59"	219	1531382	14.301
	"2011"	"2011"	"60 years"	"60"	191	1479651	12.908
	"2011"	"2011"	"61 years"	"61"	164	1442933	11.366
	"2011"	"2011"	"62 years"	"62"	135	1413866	9.548
	"2011"	"2011"	"63 years"	"63"	85	1414084	6.011
	"2011"	"2011"	"64 years"	"64"	89	1499852	5.934
	"2011"	"2011"	"65 years"	"65"	47	1086327	4.327
	"2011"	"2011"	"66 years"	"66"	43	1070664	4.016
	"2011"	"2011"	"67 years"	"67"	52	1049786	4.953
	"2011"	"2011"	"68 years"	"68"	43	1085059	3.963
	"2011"	"2011"	"69 years"	"69"	37	936552	3.951
	"2011"	"2011"	"70 years"	"70"	21	849500	2.472
	"2011"	"2011"	"71 years"	"71"	23	799929	2.875
	"2011"	"2011"	"72 years"	"72"	7	760860	Unreliable
	"2011"	"2011"	"73 years"	"73"	16	726529	Unreliable
	"2011"	"2011"	"74 years"	"74"	15	667889	Unreliable
	"2011"	"2011"	"75 years"	"75"	6	636790	Unreliable
	"2011"	"2011"	"76 years"	"76"	12	609267	Unreliable
	"2011"	"2011"	"77 years"	"77"	16	547625	Unreliable
	"2011"	"2011"	"78 years"	"78"	11	529028	Unreliable
	"2011"	"2011"	"79 years"	"79"	16	507412	Unreliable
	"2011"	"2011"	"80 years"	"80"	11	483787	Unreliable
	"2011"	"2011"	"81 years"	"81"	9	460082	Unreliable
	"2011"	"2011"	"82 years"	"82"	5	415394	Unreliable
	"2011"	"2011"	"83 years"	"83"	9	386159	Unreliable
	"2011"	"2011"	"84 years"	"84"	9	350409	Unreliable
	"2011"	"2011"	"85 years"	"85"	11	Not Applicable	Not Applicable
	"2011"	"2011"	"86 years"	"86"	11	Not Applicable	Not Applicable
	"2011"	"2011"	"87 years"	"87"	5	Not Applicable	Not Applicable
	"2011"	"2011"	"88 years"	"88"	5	Not Applicable	Not Applicable
	"2011"	"2011"	"89 years"	"89"	6	Not Applicable	Not Applicable
	"2011"	"2011"	"90 years"	"90"	5	Not Applicable	Not Applicable
	"2011"	"2011"	"91 years"	"91"	5	Not Applicable	Not Applicable
	"2011"	"2011"	"92 years"	"92"	1	Not Applicable	Not Applicable
	"2011"	"2011"	"93 years"	"93"	1	Not Applicable	Not Applicable
	"2011"	"2011"	"94 years"	"94"	2	Not Applicable	Not Applicable
	"2011"	"2011"	"95 years"	"95"	0	Not Applicable	Not Applicable
	"2011"	"2011"	"96 years"	"96"	0	Not Applicable	Not Applicable
	"2011"	"2011"	"97 years"	"97"	0	Not Applicable	Not Applicable
	"2011"	"2011"	"98 years"	"98"	2	Not Applicable	Not Applicable
	"2011"	"2011"	"99 years"	"99"	0	Not Applicable	Not Applicable
	"2011"	"2011"	"100+ years"	"100"	0	Not Applicable	Not Applicable
	"2011"	"2011"	"Not Stated"	"NS"	2	Not Applicable	Not Applicable
	"2012"	"2012"	"< 1 year"	"0"	2	1512538	Unreliable
	"2012"	"2012"	"1 year"	"1"	4	1525009	Unreliable
	"2012"	"2012"	"2 years"	"2"	0	1526160	Unreliable
	"2012"	"2012"	"3 years"	"3"	1	1528462	Unreliable
	"2012"	"2012"	"4 years"	"4"	1	1579181	Unreliable
	"2012"	"2012"	"5 years"	"5"	1	1592695	Unreliable
	"2012"	"2012"	"6 years"	"6"	0	1589102	Unreliable
	"2012"	"2012"	"7 years"	"7"	0	1586648	Unreliable
	"2012"	"2012"	"8 years"	"8"	1	1594915	Unreliable
	"2012"	"2012"	"9 years"	"9"	0	1583960	Unreliable
	"2012"	"2012"	"10 years"	"10"	1	1576657	Unreliable
	"2012"	"2012"	"11 years"	"11"	0	1613618	Unreliable
	"2012"	"2012"	"12 years"	"12"	0	1640712	Unreliable
	"2012"	"2012"	"13 years"	"13"	4	1618413	Unreliable
	"2012"	"2012"	"14 years"	"14"	11	1616129	Unreliable
	"2012"	"2012"	"15 years"	"15"	13	1619891	Unreliable
	"2012"	"2012"	"16 years"	"16"	28	1638527	1.709
	"2012"	"2012"	"17 years"	"17"	57	1670161	3.413
	"2012"	"2012"	"18 years"	"18"	131	1697944	7.715
	"2012"	"2012"	"19 years"	"19"	156	1723495	9.051
	"2012"	"2012"	"20 years"	"20"	249	1766462	14.096
	"2012"	"2012"	"21 years"	"21"	333	1787747	18.627
	"2012"	"2012"	"22 years"	"22"	345	1788790	19.287
	"2012"	"2012"	"23 years"	"23"	374	1725186	21.679
	"2012"	"2012"	"24 years"	"24"	408	1699802	24.003
	"2012"	"2012"	"25 years"	"25"	414	1681014	24.628
	"2012"	"2012"	"26 years"	"26"	446	1694425	26.322
	"2012"	"2012"	"27 years"	"27"	447	1709165	26.153
	"2012"	"2012"	"28 years"	"28"	439	1649830	26.609
	"2012"	"2012"	"29 years"	"29"	490	1677297	29.214
	"2012"	"2012"	"30 years"	"30"	499	1676860	29.758
	"2012"	"2012"	"31 years"	"31"	473	1662194	28.456
	"2012"	"2012"	"32 years"	"32"	482	1696907	28.405
	"2012"	"2012"	"33 years"	"33"	507	1586383	31.959
	"2012"	"2012"	"34 years"	"34"	447	1559659	28.660
	"2012"	"2012"	"35 years"	"35"	439	1540543	28.496
	"2012"	"2012"	"36 years"	"36"	421	1493841	28.182
	"2012"	"2012"	"37 years"	"37"	417	1546153	26.970
	"2012"	"2012"	"38 years"	"38"	388	1492735	25.993
	"2012"	"2012"	"39 years"	"39"	407	1510564	26.944
	"2012"	"2012"	"40 years"	"40"	429	1593206	26.927
	"2012"	"2012"	"41 years"	"41"	418	1702564	24.551
	"2012"	"2012"	"42 years"	"42"	439	1736431	25.282
	"2012"	"2012"	"43 years"	"43"	442	1651401	26.765
	"2012"	"2012"	"44 years"	"44"	389	1614617	24.092
	"2012"	"2012"	"45 years"	"45"	443	1623590	27.285
	"2012"	"2012"	"46 years"	"46"	468	1652264	28.325
	"2012"	"2012"	"47 years"	"47"	513	1759484	29.156
	"2012"	"2012"	"48 years"	"48"	497	1797036	27.657
	"2012"	"2012"	"49 years"	"49"	502	1798296	27.915
	"2012"	"2012"	"50 years"	"50"	481	1808169	26.601
	"2012"	"2012"	"51 years"	"51"	497	1836527	27.062
	"2012"	"2012"	"52 years"	"52"	470	1849586	25.411
	"2012"	"2012"	"53 years"	"53"	434	1791306	24.228
	"2012"	"2012"	"54 years"	"54"	436	1785031	24.425
	"2012"	"2012"	"55 years"	"55"	364	1766018	20.611
	"2012"	"2012"	"56 years"	"56"	340	1700291	19.997
	"2012"	"2012"	"57 years"	"57"	338	1690525	19.994
	"2012"	"2012"	"58 years"	"58"	277	1624522	17.051
	"2012"	"2012"	"59 years"	"59"	236	1568950	15.042
	"2012"	"2012"	"60 years"	"60"	198	1515738	13.063
	"2012"	"2012"	"61 years"	"61"	167	1463917	11.408
	"2012"	"2012"	"62 years"	"62"	145	1426941	10.162
	"2012"	"2012"	"63 years"	"63"	113	1396560	8.091
	"2012"	"2012"	"64 years"	"64"	114	1395341	8.170
	"2012"	"2012"	"65 years"	"65"	92	1478686	6.222
	"2012"	"2012"	"66 years"	"66"	62	1069764	5.796
	"2012"	"2012"	"67 years"	"67"	51	1053419	4.841
	"2012"	"2012"	"68 years"	"68"	50	1030682	4.851
	"2012"	"2012"	"69 years"	"69"	32	1063363	3.009
	"2012"	"2012"	"70 years"	"70"	25	916112	2.729
	"2012"	"2012"	"71 years"	"71"	22	829557	2.652
	"2012"	"2012"	"72 years"	"72"	16	780022	Unreliable
	"2012"	"2012"	"73 years"	"73"	20	740163	2.702
	"2012"	"2012"	"74 years"	"74"	21	704949	2.979
	"2012"	"2012"	"75 years"	"75"	13	646090	Unreliable
	"2012"	"2012"	"76 years"	"76"	12	613815	Unreliable
	"2012"	"2012"	"77 years"	"77"	8	585209	Unreliable
	"2012"	"2012"	"78 years"	"78"	8	523817	Unreliable
	"2012"	"2012"	"79 years"	"79"	16	503721	Unreliable
	"2012"	"2012"	"80 years"	"80"	12	480298	Unreliable
	"2012"	"2012"	"81 years"	"81"	7	454907	Unreliable
	"2012"	"2012"	"82 years"	"82"	7	429740	Unreliable
	"2012"	"2012"	"83 years"	"83"	12	384743	Unreliable
	"2012"	"2012"	"84 years"	"84"	6	354198	Unreliable
	"2012"	"2012"	"85 years"	"85"	11	Not Applicable	Not Applicable
	"2012"	"2012"	"86 years"	"86"	10	Not Applicable	Not Applicable
	"2012"	"2012"	"87 years"	"87"	8	Not Applicable	Not Applicable
	"2012"	"2012"	"88 years"	"88"	7	Not Applicable	Not Applicable
	"2012"	"2012"	"89 years"	"89"	3	Not Applicable	Not Applicable
	"2012"	"2012"	"90 years"	"90"	6	Not Applicable	Not Applicable
	"2012"	"2012"	"91 years"	"91"	6	Not Applicable	Not Applicable
	"2012"	"2012"	"92 years"	"92"	2	Not Applicable	Not Applicable
	"2012"	"2012"	"93 years"	"93"	2	Not Applicable	Not Applicable
	"2012"	"2012"	"94 years"	"94"	2	Not Applicable	Not Applicable
	"2012"	"2012"	"95 years"	"95"	0	Not Applicable	Not Applicable
	"2012"	"2012"	"96 years"	"96"	0	Not Applicable	Not Applicable
	"2012"	"2012"	"97 years"	"97"	0	Not Applicable	Not Applicable
	"2012"	"2012"	"98 years"	"98"	0	Not Applicable	Not Applicable
	"2012"	"2012"	"99 years"	"99"	1	Not Applicable	Not Applicable
	"2012"	"2012"	"100+ years"	"100"	0	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	2	Not Applicable	Not Applicable
	"2013"	"2013"	"< 1 year"	"0"	2	1509270	Unreliable
	"2013"	"2013"	"1 year"	"1"	5	1511346	Unreliable
	"2013"	"2013"	"2 years"	"2"	1	1530387	Unreliable
	"2013"	"2013"	"3 years"	"3"	1	1528854	Unreliable
	"2013"	"2013"	"4 years"	"4"	0	1530228	Unreliable
	"2013"	"2013"	"5 years"	"5"	1	1581222	Unreliable
	"2013"	"2013"	"6 years"	"6"	0	1595017	Unreliable
	"2013"	"2013"	"7 years"	"7"	0	1591304	Unreliable
	"2013"	"2013"	"8 years"	"8"	0	1588835	Unreliable
	"2013"	"2013"	"9 years"	"9"	0	1597153	Unreliable
	"2013"	"2013"	"10 years"	"10"	0	1586276	Unreliable
	"2013"	"2013"	"11 years"	"11"	0	1579271	Unreliable
	"2013"	"2013"	"12 years"	"12"	0	1616328	Unreliable
	"2013"	"2013"	"13 years"	"13"	2	1643454	Unreliable
	"2013"	"2013"	"14 years"	"14"	3	1621363	Unreliable
	"2013"	"2013"	"15 years"	"15"	18	1619426	Unreliable
	"2013"	"2013"	"16 years"	"16"	17	1623963	Unreliable
	"2013"	"2013"	"17 years"	"17"	45	1643833	2.738
	"2013"	"2013"	"18 years"	"18"	111	1676313	6.622
	"2013"	"2013"	"19 years"	"19"	169	1704406	9.915
	"2013"	"2013"	"20 years"	"20"	210	1729150	12.145
	"2013"	"2013"	"21 years"	"21"	324	1772688	18.277
	"2013"	"2013"	"22 years"	"22"	350	1795362	19.495
	"2013"	"2013"	"23 years"	"23"	455	1795713	25.338
	"2013"	"2013"	"24 years"	"24"	436	1731938	25.174
	"2013"	"2013"	"25 years"	"25"	493	1705280	28.910
	"2013"	"2013"	"26 years"	"26"	471	1686166	27.933
	"2013"	"2013"	"27 years"	"27"	480	1699635	28.241
	"2013"	"2013"	"28 years"	"28"	490	1712669	28.610
	"2013"	"2013"	"29 years"	"29"	494	1652907	29.887
	"2013"	"2013"	"30 years"	"30"	545	1679729	32.446
	"2013"	"2013"	"31 years"	"31"	544	1678718	32.406
	"2013"	"2013"	"32 years"	"32"	543	1663538	32.641
	"2013"	"2013"	"33 years"	"33"	515	1697697	30.335
	"2013"	"2013"	"34 years"	"34"	516	1587174	32.511
	"2013"	"2013"	"35 years"	"35"	461	1560364	29.544
	"2013"	"2013"	"36 years"	"36"	439	1540246	28.502
	"2013"	"2013"	"37 years"	"37"	431	1493771	28.853
	"2013"	"2013"	"38 years"	"38"	385	1545533	24.911
	"2013"	"2013"	"39 years"	"39"	411	1491635	27.554
	"2013"	"2013"	"40 years"	"40"	390	1508844	25.848
	"2013"	"2013"	"41 years"	"41"	420	1591297	26.394
	"2013"	"2013"	"42 years"	"42"	482	1700261	28.349
	"2013"	"2013"	"43 years"	"43"	445	1733041	25.677
	"2013"	"2013"	"44 years"	"44"	460	1647528	27.921
	"2013"	"2013"	"45 years"	"45"	466	1609769	28.948
	"2013"	"2013"	"46 years"	"46"	463	1617959	28.616
	"2013"	"2013"	"47 years"	"47"	513	1645919	31.168
	"2013"	"2013"	"48 years"	"48"	525	1752363	29.960
	"2013"	"2013"	"49 years"	"49"	522	1789146	29.176
	"2013"	"2013"	"50 years"	"50"	529	1789468	29.562
	"2013"	"2013"	"51 years"	"51"	550	1798616	30.579
	"2013"	"2013"	"52 years"	"52"	514	1826079	28.148
	"2013"	"2013"	"53 years"	"53"	456	1838220	24.807
	"2013"	"2013"	"54 years"	"54"	441	1779494	24.782
	"2013"	"2013"	"55 years"	"55"	449	1772758	25.328
	"2013"	"2013"	"56 years"	"56"	409	1753124	23.330
	"2013"	"2013"	"57 years"	"57"	388	1686936	23.000
	"2013"	"2013"	"58 years"	"58"	337	1676374	20.103
	"2013"	"2013"	"59 years"	"59"	291	1609839	18.076
	"2013"	"2013"	"60 years"	"60"	252	1553751	16.219
	"2013"	"2013"	"61 years"	"61"	192	1499940	12.801
	"2013"	"2013"	"62 years"	"62"	203	1447040	14.029
	"2013"	"2013"	"63 years"	"63"	147	1408490	10.437
	"2013"	"2013"	"64 years"	"64"	124	1378743	8.994
	"2013"	"2013"	"65 years"	"65"	79	1378499	5.731
	"2013"	"2013"	"66 years"	"66"	93	1460012	6.370
	"2013"	"2013"	"67 years"	"67"	56	1051082	5.328
	"2013"	"2013"	"68 years"	"68"	35	1033460	3.387
	"2013"	"2013"	"69 years"	"69"	39	1011558	3.855
	"2013"	"2013"	"70 years"	"70"	34	1043589	3.258
	"2013"	"2013"	"71 years"	"71"	23	896164	2.566
	"2013"	"2013"	"72 years"	"72"	18	808828	Unreliable
	"2013"	"2013"	"73 years"	"73"	13	758616	Unreliable
	"2013"	"2013"	"74 years"	"74"	19	717961	Unreliable
	"2013"	"2013"	"75 years"	"75"	18	681692	Unreliable
	"2013"	"2013"	"76 years"	"76"	22	622599	3.534
	"2013"	"2013"	"77 years"	"77"	18	589372	Unreliable
	"2013"	"2013"	"78 years"	"78"	9	559379	Unreliable
	"2013"	"2013"	"79 years"	"79"	7	498166	Unreliable
	"2013"	"2013"	"80 years"	"80"	8	476613	Unreliable
	"2013"	"2013"	"81 years"	"81"	11	451654	Unreliable
	"2013"	"2013"	"82 years"	"82"	5	424978	Unreliable
	"2013"	"2013"	"83 years"	"83"	11	398314	Unreliable
	"2013"	"2013"	"84 years"	"84"	9	353425	Unreliable
	"2013"	"2013"	"85 years"	"85"	10	Not Applicable	Not Applicable
	"2013"	"2013"	"86 years"	"86"	7	Not Applicable	Not Applicable
	"2013"	"2013"	"87 years"	"87"	7	Not Applicable	Not Applicable
	"2013"	"2013"	"88 years"	"88"	13	Not Applicable	Not Applicable
	"2013"	"2013"	"89 years"	"89"	5	Not Applicable	Not Applicable
	"2013"	"2013"	"90 years"	"90"	4	Not Applicable	Not Applicable
	"2013"	"2013"	"91 years"	"91"	6	Not Applicable	Not Applicable
	"2013"	"2013"	"92 years"	"92"	3	Not Applicable	Not Applicable
	"2013"	"2013"	"93 years"	"93"	4	Not Applicable	Not Applicable
	"2013"	"2013"	"94 years"	"94"	0	Not Applicable	Not Applicable
	"2013"	"2013"	"95 years"	"95"	0	Not Applicable	Not Applicable
	"2013"	"2013"	"96 years"	"96"	0	Not Applicable	Not Applicable
	"2013"	"2013"	"97 years"	"97"	0	Not Applicable	Not Applicable
	"2013"	"2013"	"98 years"	"98"	0	Not Applicable	Not Applicable
	"2013"	"2013"	"99 years"	"99"	1	Not Applicable	Not Applicable
	"2013"	"2013"	"100+ years"	"100"	0	Not Applicable	Not Applicable
	"2013"	"2013"	"Not Stated"	"NS"	4	Not Applicable	Not Applicable
	"2014"	"2014"	"< 1 year"	"0"	2	1504963	Unreliable
	"2014"	"2014"	"1 year"	"1"	2	1506432	Unreliable
	"2014"	"2014"	"2 years"	"2"	0	1511749	Unreliable
	"2014"	"2014"	"3 years"	"3"	0	1538245	Unreliable
	"2014"	"2014"	"4 years"	"4"	1	1532848	Unreliable
	"2014"	"2014"	"5 years"	"5"	0	1533071	Unreliable
	"2014"	"2014"	"6 years"	"6"	0	1583896	Unreliable
	"2014"	"2014"	"7 years"	"7"	0	1597264	Unreliable
	"2014"	"2014"	"8 years"	"8"	0	1593248	Unreliable
	"2014"	"2014"	"9 years"	"9"	0	1590536	Unreliable
	"2014"	"2014"	"10 years"	"10"	0	1598307	Unreliable
	"2014"	"2014"	"11 years"	"11"	0	1587093	Unreliable
	"2014"	"2014"	"12 years"	"12"	0	1579836	Unreliable
	"2014"	"2014"	"13 years"	"13"	2	1617057	Unreliable
	"2014"	"2014"	"14 years"	"14"	4	1644676	Unreliable
	"2014"	"2014"	"15 years"	"15"	9	1623203	Unreliable
	"2014"	"2014"	"16 years"	"16"	18	1622615	Unreliable
	"2014"	"2014"	"17 years"	"17"	39	1629153	2.394
	"2014"	"2014"	"18 years"	"18"	106	1650468	6.422
	"2014"	"2014"	"19 years"	"19"	169	1683999	10.036
	"2014"	"2014"	"20 years"	"20"	233	1711466	13.614
	"2014"	"2014"	"21 years"	"21"	303	1736166	17.452
	"2014"	"2014"	"22 years"	"22"	386	1778458	21.704
	"2014"	"2014"	"23 years"	"23"	470	1800065	26.110
	"2014"	"2014"	"24 years"	"24"	512	1798493	28.468
	"2014"	"2014"	"25 years"	"25"	521	1732880	30.066
	"2014"	"2014"	"26 years"	"26"	548	1705596	32.130
	"2014"	"2014"	"27 years"	"27"	537	1686202	31.847
	"2014"	"2014"	"28 years"	"28"	564	1699018	33.196
	"2014"	"2014"	"29 years"	"29"	564	1711892	32.946
	"2014"	"2014"	"30 years"	"30"	576	1652432	34.858
	"2014"	"2014"	"31 years"	"31"	603	1679120	35.912
	"2014"	"2014"	"32 years"	"32"	601	1678168	35.813
	"2014"	"2014"	"33 years"	"33"	619	1663411	37.213
	"2014"	"2014"	"34 years"	"34"	625	1697817	36.812
	"2014"	"2014"	"35 years"	"35"	571	1587350	35.972
	"2014"	"2014"	"36 years"	"36"	526	1560413	33.709
	"2014"	"2014"	"37 years"	"37"	495	1540051	32.142
	"2014"	"2014"	"38 years"	"38"	459	1493533	30.732
	"2014"	"2014"	"39 years"	"39"	464	1545242	30.028
	"2014"	"2014"	"40 years"	"40"	410	1491256	27.494
	"2014"	"2014"	"41 years"	"41"	457	1508326	30.298
	"2014"	"2014"	"42 years"	"42"	467	1590536	29.361
	"2014"	"2014"	"43 years"	"43"	489	1698803	28.785
	"2014"	"2014"	"44 years"	"44"	501	1731384	28.936
	"2014"	"2014"	"45 years"	"45"	452	1645962	27.461
	"2014"	"2014"	"46 years"	"46"	467	1608109	29.040
	"2014"	"2014"	"47 years"	"47"	520	1616559	32.167
	"2014"	"2014"	"48 years"	"48"	502	1643522	30.544
	"2014"	"2014"	"49 years"	"49"	499	1748498	28.539
	"2014"	"2014"	"50 years"	"50"	518	1783827	29.039
	"2014"	"2014"	"51 years"	"51"	559	1783196	31.348
	"2014"	"2014"	"52 years"	"52"	523	1790806	29.205
	"2014"	"2014"	"53 years"	"53"	555	1816753	30.549
	"2014"	"2014"	"54 years"	"54"	533	1827756	29.161
	"2014"	"2014"	"55 years"	"55"	499	1768053	28.223
	"2014"	"2014"	"56 years"	"56"	461	1759887	26.195
	"2014"	"2014"	"57 years"	"57"	404	1739156	23.230
	"2014"	"2014"	"58 years"	"58"	341	1672326	20.391
	"2014"	"2014"	"59 years"	"59"	335	1660588	20.174
	"2014"	"2014"	"60 years"	"60"	267	1593560	16.755
	"2014"	"2014"	"61 years"	"61"	231	1536931	15.030
	"2014"	"2014"	"62 years"	"62"	207	1482457	13.963
	"2014"	"2014"	"63 years"	"63"	156	1429360	10.914
	"2014"	"2014"	"64 years"	"64"	135	1391427	9.702
	"2014"	"2014"	"65 years"	"65"	104	1359683	7.649
	"2014"	"2014"	"66 years"	"66"	90	1355511	6.640
	"2014"	"2014"	"67 years"	"67"	65	1433668	4.534
	"2014"	"2014"	"68 years"	"68"	42	1033779	4.063
	"2014"	"2014"	"69 years"	"69"	35	1015092	3.448
	"2014"	"2014"	"70 years"	"70"	40	989681	4.042
	"2014"	"2014"	"71 years"	"71"	45	1017830	4.421
	"2014"	"2014"	"72 years"	"72"	28	873713	3.205
	"2014"	"2014"	"73 years"	"73"	22	787273	2.794
	"2014"	"2014"	"74 years"	"74"	20	736460	2.716
	"2014"	"2014"	"75 years"	"75"	14	694944	Unreliable
	"2014"	"2014"	"76 years"	"76"	10	657775	Unreliable
	"2014"	"2014"	"77 years"	"77"	13	598579	Unreliable
	"2014"	"2014"	"78 years"	"78"	16	564339	Unreliable
	"2014"	"2014"	"79 years"	"79"	9	533100	Unreliable
	"2014"	"2014"	"80 years"	"80"	12	472066	Unreliable
	"2014"	"2014"	"81 years"	"81"	9	448868	Unreliable
	"2014"	"2014"	"82 years"	"82"	9	422202	Unreliable
	"2014"	"2014"	"83 years"	"83"	10	393975	Unreliable
	"2014"	"2014"	"84 years"	"84"	10	365850	Unreliable
	"2014"	"2014"	"85 years"	"85"	9	Not Applicable	Not Applicable
	"2014"	"2014"	"86 years"	"86"	3	Not Applicable	Not Applicable
	"2014"	"2014"	"87 years"	"87"	7	Not Applicable	Not Applicable
	"2014"	"2014"	"88 years"	"88"	5	Not Applicable	Not Applicable
	"2014"	"2014"	"89 years"	"89"	5	Not Applicable	Not Applicable
	"2014"	"2014"	"90 years"	"90"	3	Not Applicable	Not Applicable
	"2014"	"2014"	"91 years"	"91"	5	Not Applicable	Not Applicable
	"2014"	"2014"	"92 years"	"92"	2	Not Applicable	Not Applicable
	"2014"	"2014"	"93 years"	"93"	4	Not Applicable	Not Applicable
	"2014"	"2014"	"94 years"	"94"	1	Not Applicable	Not Applicable
	"2014"	"2014"	"95 years"	"95"	0	Not Applicable	Not Applicable
	"2014"	"2014"	"96 years"	"96"	0	Not Applicable	Not Applicable
	"2014"	"2014"	"97 years"	"97"	1	Not Applicable	Not Applicable
	"2014"	"2014"	"98 years"	"98"	0	Not Applicable	Not Applicable
	"2014"	"2014"	"99 years"	"99"	0	Not Applicable	Not Applicable
	"2014"	"2014"	"100+ years"	"100"	1	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	2	Not Applicable	Not Applicable
	"2015"	"2015"	"< 1 year"	"0"	3	1519716	Unreliable
	"2015"	"2015"	"1 year"	"1"	2	1513962	Unreliable
	"2015"	"2015"	"2 years"	"2"	3	1509878	Unreliable
	"2015"	"2015"	"3 years"	"3"	0	1517484	Unreliable
	"2015"	"2015"	"4 years"	"4"	1	1543652	Unreliable
	"2015"	"2015"	"5 years"	"5"	0	1536657	Unreliable
	"2015"	"2015"	"6 years"	"6"	1	1536252	Unreliable
	"2015"	"2015"	"7 years"	"7"	0	1586841	Unreliable
	"2015"	"2015"	"8 years"	"8"	1	1600143	Unreliable
	"2015"	"2015"	"9 years"	"9"	0	1596295	Unreliable
	"2015"	"2015"	"10 years"	"10"	1	1593693	Unreliable
	"2015"	"2015"	"11 years"	"11"	0	1601529	Unreliable
	"2015"	"2015"	"12 years"	"12"	0	1590295	Unreliable
	"2015"	"2015"	"13 years"	"13"	1	1583282	Unreliable
	"2015"	"2015"	"14 years"	"14"	4	1620631	Unreliable
	"2015"	"2015"	"15 years"	"15"	8	1648352	Unreliable
	"2015"	"2015"	"16 years"	"16"	18	1628161	Unreliable
	"2015"	"2015"	"17 years"	"17"	43	1629565	2.639
	"2015"	"2015"	"18 years"	"18"	131	1637511	8.000
	"2015"	"2015"	"19 years"	"19"	186	1659731	11.207
	"2015"	"2015"	"20 years"	"20"	254	1692993	15.003
	"2015"	"2015"	"21 years"	"21"	348	1720461	20.227
	"2015"	"2015"	"22 years"	"22"	426	1744309	24.422
	"2015"	"2015"	"23 years"	"23"	475	1784925	26.612
	"2015"	"2015"	"24 years"	"24"	569	1805631	31.513
	"2015"	"2015"	"25 years"	"25"	682	1803527	37.815
	"2015"	"2015"	"26 years"	"26"	630	1738023	36.248
	"2015"	"2015"	"27 years"	"27"	689	1710781	40.274
	"2015"	"2015"	"28 years"	"28"	692	1691427	40.912
	"2015"	"2015"	"29 years"	"29"	743	1704471	43.591
	"2015"	"2015"	"30 years"	"30"	702	1716483	40.898
	"2015"	"2015"	"31 years"	"31"	693	1656941	41.824
	"2015"	"2015"	"32 years"	"32"	764	1682944	45.397
	"2015"	"2015"	"33 years"	"33"	743	1681209	44.194
	"2015"	"2015"	"34 years"	"34"	740	1665821	44.423
	"2015"	"2015"	"35 years"	"35"	728	1699847	42.827
	"2015"	"2015"	"36 years"	"36"	700	1588916	44.055
	"2015"	"2015"	"37 years"	"37"	633	1561638	40.534
	"2015"	"2015"	"38 years"	"38"	623	1540955	40.429
	"2015"	"2015"	"39 years"	"39"	535	1494066	35.808
	"2015"	"2015"	"40 years"	"40"	534	1545346	34.555
	"2015"	"2015"	"41 years"	"41"	481	1491176	32.256
	"2015"	"2015"	"42 years"	"42"	521	1507874	34.552
	"2015"	"2015"	"43 years"	"43"	481	1589197	30.267
	"2015"	"2015"	"44 years"	"44"	587	1696662	34.597
	"2015"	"2015"	"45 years"	"45"	543	1728408	31.416
	"2015"	"2015"	"46 years"	"46"	624	1642365	37.994
	"2015"	"2015"	"47 years"	"47"	551	1604071	34.350
	"2015"	"2015"	"48 years"	"48"	526	1611870	32.633
	"2015"	"2015"	"49 years"	"49"	577	1638120	35.223
	"2015"	"2015"	"50 years"	"50"	560	1741730	32.152
	"2015"	"2015"	"51 years"	"51"	553	1775697	31.143
	"2015"	"2015"	"52 years"	"52"	532	1773736	29.993
	"2015"	"2015"	"53 years"	"53"	548	1780064	30.785
	"2015"	"2015"	"54 years"	"54"	538	1804816	29.809
	"2015"	"2015"	"55 years"	"55"	549	1815091	30.246
	"2015"	"2015"	"56 years"	"56"	523	1754901	29.802
	"2015"	"2015"	"57 years"	"57"	454	1745870	26.004
	"2015"	"2015"	"58 years"	"58"	403	1723914	23.377
	"2015"	"2015"	"59 years"	"59"	347	1656247	20.951
	"2015"	"2015"	"60 years"	"60"	309	1643652	18.800
	"2015"	"2015"	"61 years"	"61"	274	1576201	17.384
	"2015"	"2015"	"62 years"	"62"	246	1518871	16.196
	"2015"	"2015"	"63 years"	"63"	190	1463714	12.981
	"2015"	"2015"	"64 years"	"64"	155	1410289	10.991
	"2015"	"2015"	"65 years"	"65"	146	1371836	10.643
	"2015"	"2015"	"66 years"	"66"	128	1339085	9.559
	"2015"	"2015"	"67 years"	"67"	100	1333069	7.501
	"2015"	"2015"	"68 years"	"68"	77	1408078	5.468
	"2015"	"2015"	"69 years"	"69"	52	1013576	5.130
	"2015"	"2015"	"70 years"	"70"	33	993765	3.321
	"2015"	"2015"	"71 years"	"71"	38	967262	3.929
	"2015"	"2015"	"72 years"	"72"	29	992804	2.921
	"2015"	"2015"	"73 years"	"73"	23	849978	2.706
	"2015"	"2015"	"74 years"	"74"	19	763828	Unreliable
	"2015"	"2015"	"75 years"	"75"	19	712410	Unreliable
	"2015"	"2015"	"76 years"	"76"	20	670005	2.985
	"2015"	"2015"	"77 years"	"77"	13	631734	Unreliable
	"2015"	"2015"	"78 years"	"78"	12	572379	Unreliable
